,0
2194,0.0004677959424857199
2195,0.0004677959424857199
2196,0.0004677959424857199
2197,0.0004677959424857199
2198,0.0004677959424857199
2199,0.0004677959424857199
2200,0.0004677959424857199
2201,0.0004677959424857199
2202,0.0005170376206421115
2203,0.0005170376206421115
2204,0.0005170376206421115
2205,0.0005170376206421115
2206,0.0005170376206421115
2207,0.0005170376206421115
2208,0.0005170376206421115
2209,0.0005170376206421115
2210,0.0005170376206421115
2211,0.0005170376206421115
2212,0.0005170376206421115
2213,0.0005170376206421115
2214,0.0005170376206421115
2215,0.0005170376206421115
2216,0.0005170376206421115
2217,0.0005170376206421115
2218,0.0005170376206421115
2219,0.0005170376206421115
2220,0.0005170376206421115
2221,0.0005170376206421115
2222,0.0005170376206421115
2223,0.0005170376206421115
2224,0.0005170376206421115
2225,0.0005170376206421115
2226,0.0005170376206421115
2227,0.0005170376206421115
2228,0.0005170376206421115
2229,0.0005170376206421115
2230,0.0005170376206421115
2231,0.0005170376206421115
2232,0.0005170376206421115
2233,0.0005170376206421115
2234,0.0005170376206421115
2235,0.0005170376206421115
2236,0.0005170376206421115
2237,0.0005170376206421115
2238,0.0005170376206421115
2239,0.0005170376206421115
2240,0.0005170376206421115
2241,0.0005170376206421115
2242,0.0005170376206421115
2243,0.0005170376206421115
2244,0.0005170376206421115
2245,0.0005170376206421115
2246,0.0005170376206421115
2247,0.0005170376206421115
2248,0.0005170376206421115
2249,0.0005170376206421115
2250,0.0005170376206421115
2251,0.0005170376206421115
2252,0.0005170376206421115
2253,0.0005170376206421115
2254,0.0005170376206421115
2255,0.0005170376206421115
2256,0.0005170376206421115
2257,0.0005170376206421115
2258,0.0005170376206421115
2259,0.0005170376206421115
2260,0.0005170376206421115
2261,0.0005170376206421115
2262,0.0005170376206421115
2263,0.0005170376206421115
2264,0.0005170376206421115
2265,0.0005170376206421115
2266,0.0005170376206421115
2267,0.0005170376206421115
2268,0.0005170376206421115
2269,0.0005170376206421115
2270,0.0005170376206421115
2271,0.0005170376206421115
2272,0.0005170376206421115
2273,0.0005170376206421115
2274,0.0005170376206421115
2275,0.0005170376206421115
2276,0.0005170376206421115
2277,0.0005170376206421115
2278,0.0005170376206421115
2279,0.0005170376206421115
2280,0.0005170376206421115
2281,0.0005170376206421115
2282,0.0005170376206421115
2283,0.0005170376206421115
2284,0.0005170376206421115
2285,0.0005170376206421115
2286,0.0005170376206421115
2287,0.0005170376206421115
2288,0.0005170376206421115
2289,0.0005170376206421115
2290,0.0005170376206421115
2291,0.0005170376206421115
2292,0.0005170376206421115
2293,0.0005170376206421115
2294,0.0005170376206421115
2295,0.0005170376206421115
2296,0.0005170376206421115
2297,0.0005170376206421115
2298,0.0005170376206421115
2299,0.0005170376206421115
2300,0.0005170376206421115
2301,0.0005170376206421115
2302,0.0005293480401812094
2303,0.0005293480401812094
2304,0.0005293480401812094
2305,0.0005293480401812094
2306,0.0005293480401812094
2307,0.0005293480401812094
2308,0.0005293480401812094
2309,0.0005293480401812094
2310,0.0005293480401812094
2311,0.0005293480401812094
2312,0.0005293480401812094
2313,0.0005293480401812094
2314,0.0005293480401812094
2315,0.0005293480401812094
2316,0.0005293480401812094
2317,0.0005293480401812094
2318,0.0005293480401812094
2319,0.0005293480401812094
2320,0.0005293480401812094
2321,0.0005293480401812094
2322,0.0005293480401812094
2323,0.0005293480401812094
2324,0.0005293480401812094
2325,0.0005293480401812094
2326,0.0005293480401812094
2327,0.0005416584597203073
2328,0.0005416584597203073
2329,0.0005416584597203073
2330,0.0005416584597203073
2331,0.0005539688792594051
2332,0.0005539688792594051
2333,0.0005539688792594051
2334,0.0005539688792594051
2335,0.0005539688792594051
2336,0.0005539688792594051
2337,0.0005539688792594051
2338,0.0005539688792594051
2339,0.0005539688792594051
2340,0.0005539688792594051
2341,0.0005539688792594051
2342,0.0005539688792594051
2343,0.0005539688792594051
2344,0.0005539688792594051
2345,0.0005539688792594051
2346,0.0005539688792594051
2347,0.0005539688792594051
2348,0.0005539688792594051
2349,0.0005539688792594051
2350,0.0005539688792594051
2351,0.0005539688792594051
2352,0.0005539688792594051
2353,0.0005539688792594051
2354,0.0005539688792594051
2355,0.0005539688792594051
2356,0.0005539688792594051
2357,0.0005539688792594051
2358,0.0005539688792594051
2359,0.0005539688792594051
2360,0.0005539688792594051
2361,0.0005539688792594051
2362,0.0005539688792594051
2363,0.0005539688792594051
2364,0.0005539688792594051
2365,0.0005539688792594051
2366,0.0005539688792594051
2367,0.0005539688792594051
2368,0.0005539688792594051
2369,0.0005539688792594051
2370,0.0005539688792594051
2371,0.0005539688792594051
2372,0.0005539688792594051
2373,0.0005539688792594051
2374,0.0005539688792594051
2375,0.0005539688792594051
2376,0.0005539688792594051
2377,0.0005539688792594051
2378,0.0005539688792594051
2379,0.0005539688792594051
2380,0.0005539688792594051
2381,0.0005539688792594051
2382,0.0005539688792594051
2383,0.0005539688792594051
2384,0.0005539688792594051
2385,0.000566279298798503
2386,0.000566279298798503
2387,0.000566279298798503
2388,0.000566279298798503
2389,0.000566279298798503
2390,0.000566279298798503
2391,0.0005785897183376009
2392,0.0005785897183376009
2393,0.0005785897183376009
2394,0.0005785897183376009
2395,0.0005785897183376009
2396,0.0005785897183376009
2397,0.0005785897183376009
2398,0.0005785897183376009
2399,0.0005785897183376009
2400,0.0005785897183376009
2401,0.0005785897183376009
2402,0.0005785897183376009
2403,0.0005785897183376009
2404,0.0005785897183376009
2405,0.0005785897183376009
2406,0.0005785897183376009
2407,0.0005785897183376009
2408,0.0005785897183376009
2409,0.0005785897183376009
2410,0.0005785897183376009
2411,0.0005785897183376009
2412,0.0005785897183376009
2413,0.0005785897183376009
2414,0.0005785897183376009
2415,0.0005785897183376009
2416,0.0005785897183376009
2417,0.0005785897183376009
2418,0.0005785897183376009
2419,0.0005785897183376009
2420,0.0005785897183376009
2421,0.0005785897183376009
2422,0.0005785897183376009
2423,0.0005785897183376009
2424,0.0005785897183376009
2425,0.0005785897183376009
2426,0.0005785897183376009
2427,0.0005785897183376009
2428,0.0005785897183376009
2429,0.0005785897183376009
2430,0.0005785897183376009
2431,0.0005785897183376009
2432,0.0005785897183376009
2433,0.0005785897183376009
2434,0.0005785897183376009
2435,0.0005785897183376009
2436,0.0005785897183376009
2437,0.0005785897183376009
2438,0.0005785897183376009
2439,0.0005785897183376009
2440,0.0005785897183376009
2441,0.0005785897183376009
2442,0.0005785897183376009
2443,0.0005785897183376009
2444,0.0005785897183376009
2445,0.0005785897183376009
2446,0.0005785897183376009
2447,0.0005785897183376009
2448,0.0005785897183376009
2449,0.0005785897183376009
2450,0.0005785897183376009
2451,0.0005785897183376009
2452,0.0005785897183376009
2453,0.0005909001378766989
2454,0.0005909001378766989
2455,0.0005909001378766989
2456,0.0005909001378766989
2457,0.0005909001378766989
2458,0.0005909001378766989
2459,0.0005909001378766989
2460,0.0005909001378766989
2461,0.0006032105574157968
2462,0.0006032105574157968
2463,0.0006032105574157968
2464,0.0006032105574157968
2465,0.0006032105574157968
2466,0.0006032105574157968
2467,0.0006032105574157968
2468,0.0006032105574157968
2469,0.0006032105574157968
2470,0.0006032105574157968
2471,0.0006032105574157968
2472,0.0006032105574157968
2473,0.0006032105574157968
2474,0.0006032105574157968
2475,0.0006032105574157968
2476,0.0006032105574157968
2477,0.0006032105574157968
2478,0.0006032105574157968
2479,0.0006032105574157968
2480,0.0006032105574157968
2481,0.0006155209769548946
2482,0.0006155209769548946
2483,0.0006155209769548946
2484,0.0006155209769548946
2485,0.0006155209769548946
2486,0.0006155209769548946
2487,0.0006155209769548946
2488,0.0006155209769548946
2489,0.0006155209769548946
2490,0.0006155209769548946
2491,0.0006155209769548946
2492,0.0006155209769548946
2493,0.0006155209769548946
2494,0.0006155209769548946
2495,0.0006155209769548946
2496,0.0006155209769548946
2497,0.0006155209769548946
2498,0.0006155209769548946
2499,0.0006155209769548946
2500,0.0006155209769548946
2501,0.0006155209769548946
2502,0.0006155209769548946
2503,0.0006155209769548946
2504,0.0006155209769548946
2505,0.0006155209769548946
2506,0.0006155209769548946
2507,0.0006155209769548946
2508,0.0006155209769548946
2509,0.0006155209769548946
2510,0.0006155209769548946
2511,0.0006155209769548946
2512,0.0006155209769548946
2513,0.0006155209769548946
2514,0.0006155209769548946
2515,0.0006155209769548946
2516,0.0006155209769548946
2517,0.0006155209769548946
2518,0.0006155209769548946
2519,0.0006155209769548946
2520,0.0006155209769548946
2521,0.0006155209769548946
2522,0.0006155209769548946
2523,0.0006155209769548946
2524,0.0006155209769548946
2525,0.0006155209769548946
2526,0.0006155209769548946
2527,0.0006155209769548946
2528,0.0006155209769548946
2529,0.0006155209769548946
2530,0.0006155209769548946
2531,0.0006155209769548946
2532,0.0006278313964939925
2533,0.0006278313964939925
2534,0.0006278313964939925
2535,0.0006278313964939925
2536,0.0006278313964939925
2537,0.0006278313964939925
2538,0.0006278313964939925
2539,0.0006278313964939925
2540,0.0006278313964939925
2541,0.0006278313964939925
2542,0.0006278313964939925
2543,0.0006278313964939925
2544,0.0006278313964939925
2545,0.0006278313964939925
2546,0.0006278313964939925
2547,0.0006278313964939925
2548,0.0006278313964939925
2549,0.0006278313964939925
2550,0.0006278313964939925
2551,0.0006278313964939925
2552,0.0006278313964939925
2553,0.0006401418160330904
2554,0.0006401418160330904
2555,0.0006401418160330904
2556,0.0006401418160330904
2557,0.0006401418160330904
2558,0.0006401418160330904
2559,0.0006401418160330904
2560,0.0006401418160330904
2561,0.0006401418160330904
2562,0.0006401418160330904
2563,0.0006401418160330904
2564,0.0006401418160330904
2565,0.0006401418160330904
2566,0.0006401418160330904
2567,0.0006401418160330904
2568,0.0006401418160330904
2569,0.0006401418160330904
2570,0.0006401418160330904
2571,0.0006401418160330904
2572,0.0006401418160330904
2573,0.0006401418160330904
2574,0.0006401418160330904
2575,0.0006401418160330904
2576,0.0006401418160330904
2577,0.0006401418160330904
2578,0.0006401418160330904
2579,0.0006401418160330904
2580,0.0006401418160330904
2581,0.0006401418160330904
2582,0.0006401418160330904
2583,0.0006401418160330904
2584,0.0006401418160330904
2585,0.0006401418160330904
2586,0.0006401418160330904
2587,0.0006401418160330904
2588,0.0006401418160330904
2589,0.0006401418160330904
2590,0.0006401418160330904
2591,0.0006401418160330904
2592,0.0006401418160330904
2593,0.0006401418160330904
2594,0.0006401418160330904
2595,0.0006401418160330904
2596,0.0006401418160330904
2597,0.0006401418160330904
2598,0.0006401418160330904
2599,0.0006401418160330904
2600,0.0006401418160330904
2601,0.0006401418160330904
2602,0.0006401418160330904
2603,0.0006401418160330904
2604,0.0006401418160330904
2605,0.0006401418160330904
2606,0.0006401418160330904
2607,0.0006524522355721883
2608,0.0006524522355721883
2609,0.0006524522355721883
2610,0.0006524522355721883
2611,0.0006524522355721883
2612,0.0006524522355721883
2613,0.0006524522355721883
2614,0.0006524522355721883
2615,0.0006524522355721883
2616,0.0006524522355721883
2617,0.0006524522355721883
2618,0.0006524522355721883
2619,0.0006524522355721883
2620,0.0006524522355721883
2621,0.0006524522355721883
2622,0.0006524522355721883
2623,0.0006524522355721883
2624,0.0006524522355721883
2625,0.0006524522355721883
2626,0.0006524522355721883
2627,0.0006524522355721883
2628,0.0006524522355721883
2629,0.0006524522355721883
2630,0.0006524522355721883
2631,0.0006524522355721883
2632,0.0006524522355721883
2633,0.0006647626551112862
2634,0.0006647626551112862
2635,0.0006647626551112862
2636,0.0006647626551112862
2637,0.0006647626551112862
2638,0.0006647626551112862
2639,0.0006647626551112862
2640,0.0006647626551112862
2641,0.0006647626551112862
2642,0.0006647626551112862
2643,0.0006647626551112862
2644,0.0006647626551112862
2645,0.0006647626551112862
2646,0.0006647626551112862
2647,0.0006647626551112862
2648,0.0006647626551112862
2649,0.0006647626551112862
2650,0.0006647626551112862
2651,0.0006647626551112862
2652,0.0006647626551112862
2653,0.0006647626551112862
2654,0.0006647626551112862
2655,0.0006647626551112862
2656,0.0006647626551112862
2657,0.0006647626551112862
2658,0.0006647626551112862
2659,0.0006647626551112862
2660,0.0006647626551112862
2661,0.0006647626551112862
2662,0.0006647626551112862
2663,0.0006647626551112862
2664,0.0006647626551112862
2665,0.0006647626551112862
2666,0.0006647626551112862
2667,0.0006647626551112862
2668,0.0006647626551112862
2669,0.0006647626551112862
2670,0.0006647626551112862
2671,0.0006647626551112862
2672,0.0006647626551112862
2673,0.0006647626551112862
2674,0.0006647626551112862
2675,0.0006647626551112862
2676,0.0006647626551112862
2677,0.0006647626551112862
2678,0.0006647626551112862
2679,0.0006647626551112862
2680,0.0006647626551112862
2681,0.0006647626551112862
2682,0.0006647626551112862
2683,0.0006647626551112862
2684,0.0006647626551112862
2685,0.0006647626551112862
2686,0.0006647626551112862
2687,0.0006647626551112862
2688,0.0006770730746503841
2689,0.0006770730746503841
2690,0.0006770730746503841
2691,0.0006770730746503841
2692,0.0006770730746503841
2693,0.0006770730746503841
2694,0.0006770730746503841
2695,0.0006770730746503841
2696,0.0006770730746503841
2697,0.0006770730746503841
2698,0.0006770730746503841
2699,0.0006770730746503841
2700,0.0006770730746503841
2701,0.0006770730746503841
2702,0.0006770730746503841
2703,0.0006770730746503841
2704,0.0006770730746503841
2705,0.0006770730746503841
2706,0.0006770730746503841
2707,0.0006770730746503841
2708,0.0006770730746503841
2709,0.0006770730746503841
2710,0.0006770730746503841
2711,0.0006770730746503841
2712,0.0006770730746503841
2713,0.0006770730746503841
2714,0.0006770730746503841
2715,0.0006770730746503841
2716,0.0006770730746503841
2717,0.0006770730746503841
2718,0.0006770730746503841
2719,0.0006770730746503841
2720,0.0006770730746503841
2721,0.0006770730746503841
2722,0.0006770730746503841
2723,0.0006770730746503841
2724,0.0006770730746503841
2725,0.0006770730746503841
2726,0.000689383494189482
2727,0.000689383494189482
2728,0.000689383494189482
2729,0.000689383494189482
2730,0.000689383494189482
2731,0.000689383494189482
2732,0.000689383494189482
2733,0.000689383494189482
2734,0.000689383494189482
2735,0.000689383494189482
2736,0.000689383494189482
2737,0.000689383494189482
2738,0.000689383494189482
2739,0.000689383494189482
2740,0.000689383494189482
2741,0.000689383494189482
2742,0.000689383494189482
2743,0.000689383494189482
2744,0.000689383494189482
2745,0.000689383494189482
2746,0.000689383494189482
2747,0.000689383494189482
2748,0.000689383494189482
2749,0.000689383494189482
2750,0.000689383494189482
2751,0.000689383494189482
2752,0.000689383494189482
2753,0.000689383494189482
2754,0.000689383494189482
2755,0.000689383494189482
2756,0.000689383494189482
2757,0.000689383494189482
2758,0.0007016939137285799
2759,0.0007016939137285799
2760,0.0007140043332676777
2761,0.0007140043332676777
2762,0.0007140043332676777
2763,0.0007140043332676777
2764,0.0007140043332676777
2765,0.0007140043332676777
2766,0.0007140043332676777
2767,0.0007140043332676777
2768,0.0007140043332676777
2769,0.0007263147528067756
2770,0.0007263147528067756
2771,0.0007263147528067756
2772,0.0007263147528067756
2773,0.0007263147528067756
2774,0.0007263147528067756
2775,0.0007263147528067756
2776,0.0007263147528067756
2777,0.0007263147528067756
2778,0.0007263147528067756
2779,0.0007263147528067756
2780,0.0007263147528067756
2781,0.0007263147528067756
2782,0.0007263147528067756
2783,0.0007263147528067756
2784,0.0007263147528067756
2785,0.0007263147528067756
2786,0.0007263147528067756
2787,0.0007263147528067756
2788,0.0007263147528067756
2789,0.0007263147528067756
2790,0.0007263147528067756
2791,0.0007263147528067756
2792,0.0007263147528067756
2793,0.0007263147528067756
2794,0.0007263147528067756
2795,0.0007263147528067756
2796,0.0007263147528067756
2797,0.0007263147528067756
2798,0.0007263147528067756
2799,0.0007263147528067756
2800,0.0007263147528067756
2801,0.0007263147528067756
2802,0.0007263147528067756
2803,0.0007263147528067756
2804,0.0007263147528067756
2805,0.0007263147528067756
2806,0.0007263147528067756
2807,0.0007263147528067756
2808,0.0007263147528067756
2809,0.0007263147528067756
2810,0.0007263147528067756
2811,0.0007263147528067756
2812,0.0007263147528067756
2813,0.0007263147528067756
2814,0.0007263147528067756
2815,0.0007263147528067756
2816,0.0007263147528067756
2817,0.0007263147528067756
2818,0.0007263147528067756
2819,0.0007263147528067756
2820,0.0007263147528067756
2821,0.0007263147528067756
2822,0.0007263147528067756
2823,0.0007263147528067756
2824,0.0007263147528067756
2825,0.0007263147528067756
2826,0.0007263147528067756
2827,0.0007263147528067756
2828,0.0007263147528067756
2829,0.0007263147528067756
2830,0.0007263147528067756
2831,0.0007263147528067756
2832,0.0007263147528067756
2833,0.0007263147528067756
2834,0.0007263147528067756
2835,0.0007263147528067756
2836,0.0007263147528067756
2837,0.0007263147528067756
2838,0.0007263147528067756
2839,0.0007263147528067756
2840,0.0007263147528067756
2841,0.0007263147528067756
2842,0.0007263147528067756
2843,0.0007263147528067756
2844,0.0007263147528067756
2845,0.0007263147528067756
2846,0.0007263147528067756
2847,0.0007263147528067756
2848,0.0007263147528067756
2849,0.0007263147528067756
2850,0.0007263147528067756
2851,0.0007386251723458736
2852,0.0007386251723458736
2853,0.0007386251723458736
2854,0.0007386251723458736
2855,0.0007386251723458736
2856,0.0007386251723458736
2857,0.0007386251723458736
2858,0.0007386251723458736
2859,0.0007386251723458736
2860,0.0007386251723458736
2861,0.0007386251723458736
2862,0.0007386251723458736
2863,0.0007386251723458736
2864,0.0007386251723458736
2865,0.0007386251723458736
2866,0.0007386251723458736
2867,0.0007386251723458736
2868,0.0007386251723458736
2869,0.0007386251723458736
2870,0.0007386251723458736
2871,0.0007386251723458736
2872,0.0007386251723458736
2873,0.0007386251723458736
2874,0.0007386251723458736
2875,0.0007386251723458736
2876,0.0007386251723458736
2877,0.0007386251723458736
2878,0.0007386251723458736
2879,0.0007386251723458736
2880,0.0007386251723458736
2881,0.0007386251723458736
2882,0.0007386251723458736
2883,0.0007386251723458736
2884,0.0007386251723458736
2885,0.0007386251723458736
2886,0.0007386251723458736
2887,0.0007632460114240693
2888,0.0007632460114240693
2889,0.0007632460114240693
2890,0.0007632460114240693
2891,0.0007755564309631672
2892,0.0007755564309631672
2893,0.0007755564309631672
2894,0.0007755564309631672
2895,0.0007755564309631672
2896,0.0007755564309631672
2897,0.0007755564309631672
2898,0.0007755564309631672
2899,0.0007755564309631672
2900,0.0007755564309631672
2901,0.0007755564309631672
2902,0.0007755564309631672
2903,0.0007755564309631672
2904,0.0007755564309631672
2905,0.0007755564309631672
2906,0.0007755564309631672
2907,0.0007755564309631672
2908,0.0007755564309631672
2909,0.0007755564309631672
2910,0.0007755564309631672
2911,0.0007755564309631672
2912,0.0007755564309631672
2913,0.0007755564309631672
2914,0.0007755564309631672
2915,0.0007755564309631672
2916,0.0007755564309631672
2917,0.0007755564309631672
2918,0.0007755564309631672
2919,0.0007755564309631672
2920,0.0007755564309631672
2921,0.0007755564309631672
2922,0.0007755564309631672
2923,0.0007755564309631672
2924,0.0007755564309631672
2925,0.0007755564309631672
2926,0.0007755564309631672
2927,0.0007755564309631672
2928,0.0007755564309631672
2929,0.0007755564309631672
2930,0.0007755564309631672
2931,0.0007755564309631672
2932,0.0007755564309631672
2933,0.0007755564309631672
2934,0.0007755564309631672
2935,0.0007755564309631672
2936,0.0007755564309631672
2937,0.0007755564309631672
2938,0.0007755564309631672
2939,0.0007755564309631672
2940,0.0007755564309631672
2941,0.0007755564309631672
2942,0.0007755564309631672
2943,0.0007755564309631672
2944,0.0007755564309631672
2945,0.0007755564309631672
2946,0.0007755564309631672
2947,0.0007755564309631672
2948,0.0007755564309631672
2949,0.0007755564309631672
2950,0.0007755564309631672
2951,0.0007755564309631672
2952,0.0007755564309631672
2953,0.0007755564309631672
2954,0.0007755564309631672
2955,0.0007755564309631672
2956,0.0007755564309631672
2957,0.0007755564309631672
2958,0.0007755564309631672
2959,0.0007878668505022651
2960,0.0007878668505022651
2961,0.0007878668505022651
2962,0.0007878668505022651
2963,0.0007878668505022651
2964,0.0007878668505022651
2965,0.0007878668505022651
2966,0.0007878668505022651
2967,0.0007878668505022651
2968,0.0007878668505022651
2969,0.0007878668505022651
2970,0.0007878668505022651
2971,0.0007878668505022651
2972,0.0007878668505022651
2973,0.0007878668505022651
2974,0.0007878668505022651
2975,0.0007878668505022651
2976,0.0007878668505022651
2977,0.0007878668505022651
2978,0.0007878668505022651
2979,0.0007878668505022651
2980,0.0007878668505022651
2981,0.0007878668505022651
2982,0.0007878668505022651
2983,0.0007878668505022651
2984,0.0007878668505022651
2985,0.0007878668505022651
2986,0.0007878668505022651
2987,0.0007878668505022651
2988,0.0007878668505022651
2989,0.0007878668505022651
2990,0.0007878668505022651
2991,0.0007878668505022651
2992,0.0007878668505022651
2993,0.0007878668505022651
2994,0.0007878668505022651
2995,0.0007878668505022651
2996,0.0007878668505022651
2997,0.0007878668505022651
2998,0.0007878668505022651
2999,0.0007878668505022651
3000,0.0007878668505022651
3001,0.0007878668505022651
3002,0.0007878668505022651
3003,0.0007878668505022651
3004,0.0007878668505022651
3005,0.000800177270041363
3006,0.000800177270041363
3007,0.000800177270041363
3008,0.000800177270041363
3009,0.000800177270041363
3010,0.000800177270041363
3011,0.000800177270041363
3012,0.000800177270041363
3013,0.000800177270041363
3014,0.000800177270041363
3015,0.000800177270041363
3016,0.000800177270041363
3017,0.000800177270041363
3018,0.000800177270041363
3019,0.000800177270041363
3020,0.000800177270041363
3021,0.0008124876895804609
3022,0.0008124876895804609
3023,0.0008247981091195588
3024,0.0008247981091195588
3025,0.0008247981091195588
3026,0.0008247981091195588
3027,0.0008247981091195588
3028,0.0008247981091195588
3029,0.0008247981091195588
3030,0.0008247981091195588
3031,0.0008247981091195588
3032,0.0008247981091195588
3033,0.0008247981091195588
3034,0.0008247981091195588
3035,0.0008247981091195588
3036,0.0008247981091195588
3037,0.0008247981091195588
3038,0.0008247981091195588
3039,0.0008247981091195588
3040,0.0008247981091195588
3041,0.0008247981091195588
3042,0.0008247981091195588
3043,0.0008247981091195588
3044,0.0008247981091195588
3045,0.0008247981091195588
3046,0.0008247981091195588
3047,0.0008247981091195588
3048,0.0008247981091195588
3049,0.0008247981091195588
3050,0.0008247981091195588
3051,0.0008247981091195588
3052,0.0008247981091195588
3053,0.0008371085286586567
3054,0.0008371085286586567
3055,0.0008371085286586567
3056,0.0008371085286586567
3057,0.0008371085286586567
3058,0.0008371085286586567
3059,0.0008371085286586567
3060,0.0008371085286586567
3061,0.0008371085286586567
3062,0.0008371085286586567
3063,0.0008371085286586567
3064,0.0008371085286586567
3065,0.0008371085286586567
3066,0.0008371085286586567
3067,0.0008371085286586567
3068,0.0008371085286586567
3069,0.0008371085286586567
3070,0.0008371085286586567
3071,0.0008371085286586567
3072,0.0008371085286586567
3073,0.0008371085286586567
3074,0.0008371085286586567
3075,0.0008371085286586567
3076,0.0008371085286586567
3077,0.0008371085286586567
3078,0.0008371085286586567
3079,0.0008371085286586567
3080,0.0008371085286586567
3081,0.0008371085286586567
3082,0.0008371085286586567
3083,0.0008371085286586567
3084,0.0008371085286586567
3085,0.0008371085286586567
3086,0.0008371085286586567
3087,0.0008371085286586567
3088,0.0008371085286586567
3089,0.0008371085286586567
3090,0.0008371085286586567
3091,0.0008371085286586567
3092,0.0008371085286586567
3093,0.0008371085286586567
3094,0.0008494189481977546
3095,0.0008494189481977546
3096,0.0008494189481977546
3097,0.0008494189481977546
3098,0.0008494189481977546
3099,0.0008494189481977546
3100,0.0008494189481977546
3101,0.0008494189481977546
3102,0.0008494189481977546
3103,0.0008494189481977546
3104,0.0008494189481977546
3105,0.0008494189481977546
3106,0.0008494189481977546
3107,0.0008494189481977546
3108,0.0008494189481977546
3109,0.0008617293677368525
3110,0.0008617293677368525
3111,0.0008617293677368525
3112,0.0008617293677368525
3113,0.0008617293677368525
3114,0.0008617293677368525
3115,0.0008617293677368525
3116,0.0008617293677368525
3117,0.0008617293677368525
3118,0.0008617293677368525
3119,0.0008740397872759503
3120,0.0008740397872759503
3121,0.0008740397872759503
3122,0.0008740397872759503
3123,0.0008740397872759503
3124,0.0008740397872759503
3125,0.0008740397872759503
3126,0.0008740397872759503
3127,0.0008740397872759503
3128,0.0008740397872759503
3129,0.0008740397872759503
3130,0.0008740397872759503
3131,0.0008740397872759503
3132,0.0008740397872759503
3133,0.0008740397872759503
3134,0.0008740397872759503
3135,0.0008740397872759503
3136,0.0008740397872759503
3137,0.0008740397872759503
3138,0.0008740397872759503
3139,0.0008740397872759503
3140,0.0008740397872759503
3141,0.0008740397872759503
3142,0.0008740397872759503
3143,0.0008740397872759503
3144,0.0008740397872759503
3145,0.0008740397872759503
3146,0.0008740397872759503
3147,0.0008740397872759503
3148,0.0008740397872759503
3149,0.0008740397872759503
3150,0.0008740397872759503
3151,0.0008740397872759503
3152,0.0008740397872759503
3153,0.0008740397872759503
3154,0.0008863502068150482
3155,0.0008863502068150482
3156,0.0008863502068150482
3157,0.0008863502068150482
3158,0.0008863502068150482
3159,0.0008863502068150482
3160,0.0008863502068150482
3161,0.0008863502068150482
3162,0.0008863502068150482
3163,0.0008863502068150482
3164,0.0008863502068150482
3165,0.0008863502068150482
3166,0.0008863502068150482
3167,0.0008863502068150482
3168,0.0008863502068150482
3169,0.0008863502068150482
3170,0.0008863502068150482
3171,0.0008863502068150482
3172,0.0008863502068150482
3173,0.0008863502068150482
3174,0.0008863502068150482
3175,0.0008863502068150482
3176,0.0008863502068150482
3177,0.0008863502068150482
3178,0.0008863502068150482
3179,0.0008863502068150482
3180,0.0008863502068150482
3181,0.0008986606263541462
3182,0.0009109710458932441
3183,0.0009109710458932441
3184,0.0009109710458932441
3185,0.0009109710458932441
3186,0.0009109710458932441
3187,0.0009109710458932441
3188,0.0009109710458932441
3189,0.0009109710458932441
3190,0.0009109710458932441
3191,0.0009109710458932441
3192,0.0009109710458932441
3193,0.0009109710458932441
3194,0.0009109710458932441
3195,0.0009109710458932441
3196,0.0009109710458932441
3197,0.0009109710458932441
3198,0.0009109710458932441
3199,0.0009109710458932441
3200,0.0009109710458932441
3201,0.0009109710458932441
3202,0.0009109710458932441
3203,0.0009109710458932441
3204,0.0009109710458932441
3205,0.0009109710458932441
3206,0.0009109710458932441
3207,0.0009109710458932441
3208,0.0009109710458932441
3209,0.0009109710458932441
3210,0.0009109710458932441
3211,0.0009109710458932441
3212,0.0009109710458932441
3213,0.0009479023045105377
3214,0.0009479023045105377
3215,0.0009479023045105377
3216,0.0009479023045105377
3217,0.0009479023045105377
3218,0.0009479023045105377
3219,0.0009479023045105377
3220,0.0009479023045105377
3221,0.0009479023045105377
3222,0.0009479023045105377
3223,0.0009479023045105377
3224,0.0009479023045105377
3225,0.0009479023045105377
3226,0.0009479023045105377
3227,0.0009479023045105377
3228,0.0009479023045105377
3229,0.0009479023045105377
3230,0.0009479023045105377
3231,0.0009479023045105377
3232,0.0009479023045105377
3233,0.0009479023045105377
3234,0.0009602127240496356
3235,0.0009602127240496356
3236,0.0009602127240496356
3237,0.0009602127240496356
3238,0.0009602127240496356
3239,0.0009602127240496356
3240,0.0009602127240496356
3241,0.0009602127240496356
3242,0.0009602127240496356
3243,0.0009602127240496356
3244,0.0009602127240496356
3245,0.0009602127240496356
3246,0.0009602127240496356
3247,0.0009602127240496356
3248,0.0009602127240496356
3249,0.0009602127240496356
3250,0.0009602127240496356
3251,0.0009725231435887336
3252,0.0009725231435887336
3253,0.0009725231435887336
3254,0.0009725231435887336
3255,0.0009725231435887336
3256,0.0009725231435887336
3257,0.0009725231435887336
3258,0.0009725231435887336
3259,0.0009725231435887336
3260,0.0009725231435887336
3261,0.0009725231435887336
3262,0.0009725231435887336
3263,0.0009725231435887336
3264,0.0009725231435887336
3265,0.0009725231435887336
3266,0.0009725231435887336
3267,0.0009725231435887336
3268,0.0009848335631278313
3269,0.0009848335631278313
3270,0.0009848335631278313
3271,0.0009848335631278313
3272,0.0009848335631278313
3273,0.0009848335631278313
